,TICKET_CARRIER,ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,avg_price_0,avg_price_1,avg_price_2,avg_price_3,tot_passengers_0,tot_passengers_1,tot_passengers_2,tot_passengers_3,avg_dist_0,avg_dist_1,avg_dist_2,avg_dist_3,Airline.nane_0,tot_passengers_sqr_0,tot_passengers_sqr_1,tot_passengers_sqr_2,tot_passengers_sqr_3,QUARTER_0,avg_dist_sqr_0,avg_dist_sqr_1,avg_dist_sqr_2,avg_dist_sqr_3,AIRLINE_ID_0,Period_0,ID_0
235,AA,10397,11618,177.02,279.11,209.792142857143,157.606929133858,1,41,199,187,1325.0,805.181818181818,764.818181818182,763.196850393701,American Airlines,1.0,1681.0,39601.0,34969.0,1,1755625.0,648317.760330578,584946.851239669,582469.432450865,4,1,267
236,AA,10397,11624,298.202857142857,245.951,241.838695652174,256.395833333333,8,10,25,12,719.0,719.0,814.086956521739,779.75,American Airlines,64.0,100.0,625.0,144.0,1,516961.0,516961.0,662737.572778828,608010.0625,4,1,268
237,AA,10397,11637,221.618,271.710454545455,216.999090909091,365.75375,5,23,12,9,1591.8,1357.90909090909,1309.18181818182,1364.0,American Airlines,25.0,529.0,144.0,81.0,1,2533827.24,1843917.09917355,1713957.03305785,1860496.0,4,1,270
238,AA,10397,11638,269.904411764706,433.241428571429,360.607586206897,290.8585,38,25,58,97,2045.05882352941,2060.52380952381,2109.24137931034,2087.1125,American Airlines,1444.0,625.0,3364.0,9409.0,1,4182265.5916955,4245758.36961451,4448899.19619501,4356038.58765625,4,1,271
239,AA,10397,11641,185.0,225.645,221.722222222222,326.3,1,2,9,7,344.0,344.0,344.0,344.0,American Airlines,1.0,4.0,81.0,49.0,1,118336.0,118336.0,118336.0,118336.0,4,1,272
242,AA,10397,11775,420.233333333333,288.922352941176,200.034444444444,364.0,6,17,9,2,1489.16666666667,1350.35294117647,1156.88888888889,1068.0,American Airlines,36.0,289.0,81.0,4.0,1,2217617.36111111,1823453.06574394,1338391.90123457,1140624.0,4,1,276
243,AA,10397,11778,343.0,251.387647058824,350.857142857143,418.611111111111,6,20,14,9,958.0,958.0,958.0,958.0,American Airlines,36.0,400.0,196.0,81.0,1,917764.0,917764.0,917764.0,917764.0,4,1,277
247,AA,10397,11977,187.5,234.320769230769,224.5,302.875,1,14,3,5,779.0,867.153846153846,779.0,779.0,American Airlines,1.0,196.0,9.0,25.0,1,606841.0,751955.792899408,606841.0,606841.0,4,1,282
248,AA,10397,11982,293.258,270.07,248.388888888889,269.583333333333,22,31,28,6,865.0,865.0,865.0,865.0,American Airlines,484.0,961.0,784.0,36.0,1,748225.0,748225.0,748225.0,748225.0,4,1,283
249,AA,10397,11986,157.9,277.51625,221.4875,230.265,1,8,12,26,743.0,767.75,844.833333333333,833.375,American Airlines,1.0,64.0,144.0,676.0,1,552049.0,589440.0625,713743.361111111,694513.890625,4,1,284
252,AA,10397,12094,240.944444444444,223.9,263.88,308.145555555556,9,6,19,9,1500.0,1500.0,1562.27777777778,1500.0,American Airlines,81.0,36.0,361.0,81.0,1,2250000.0,2250000.0,2440711.85493827,2250000.0,4,1,287
253,AA,10397,12173,523.615,633.431428571429,514.416161616162,438.064715447154,28,41,109,134,4532.19230769231,4517.8,4515.92929292929,4522.0406504065,American Airlines,784.0,1681.0,11881.0,17956.0,1,20540767.1139053,20410516.84,20393617.3787369,20448851.6439289,4,1,288
254,AA,10397,12191,235.854444444444,202.588333333333,254.352941176471,224.7,9,12,18,11,978.0,978.0,978.0,978.0,American Airlines,81.0,144.0,324.0,121.0,1,956484.0,956484.0,956484.0,956484.0,4,1,289
255,AA,10397,12197,217.1,217.858,191.011333333333,205.836,2,5,16,10,1067.0,899.0,787.6,789.1,American Airlines,4.0,25.0,256.0,100.0,1,1138489.0,808201.0,620313.76,622678.81,4,1,290
256,AA,10397,12264,232.3,176.84,189.468913043478,120.408518518519,5,4,66,33,548.0,548.0,548.0,547.481481481482,American Airlines,25.0,16.0,4356.0,1089.0,1,300304.0,300304.0,300304.0,299735.972565158,4,1,292
257,AA,10397,12266,228.312888888889,233.419523809524,239.067011494253,212.645466666667,54,24,104,100,967.2,951.047619047619,1060.36781609195,1047.94666666667,American Airlines,2916.0,576.0,10816.0,10000.0,1,935475.84,904491.573696145,1124379.90540362,1098192.21617778,4,1,293
258,AA,10397,12278,222.452040816327,233.567358490566,211.273333333333,229.51625,55,54,33,18,1061.75510204082,1092.11320754717,1059.0,1101.1875,American Airlines,3025.0,2916.0,1089.0,324.0,1,1127323.8967097,1192711.25809897,1121481.0,1212613.91015625,4,1,294
261,AA,10397,12441,252.140625,280.415,313.265925925926,262.345714285714,20,13,30,8,1778.0,1778.0,1777.25925925926,1776.57142857143,American Airlines,400.0,169.0,900.0,64.0,1,3161284.0,3161284.0,3158650.47462277,3156206.04081633,4,1,297
263,AA,10397,12478,98.0,206.268852459016,170.732670807453,171.649672131148,1,69,213,106,1683.0,820.590163934426,803.863354037267,810.295081967213,American Airlines,1.0,4761.0,45369.0,11236.0,1,2832489.0,673368.217145928,646196.291964045,656578.119860253,4,1,300
264,AA,10397,12758,603.0,461.065,641.693333333333,480.385,1,6,9,59,4678.0,4457.33333333333,4541.22222222222,4463.19230769231,American Airlines,1.0,36.0,81.0,3481.0,1,21883684.0,19867820.4444444,20622699.2716049,19920085.5754438,4,1,301
265,AA,10397,12889,273.580309278351,210.970746268657,235.420218181818,246.219217877095,107,157,330,238,1897.9381443299,1808.82835820896,1956.04,2011.51955307263,American Airlines,11449.0,24649.0,108900.0,56644.0,1,3602169.19970241,3271860.0294609,3826092.4816,4046210.9123935,4,1,302
266,AA,10397,12892,284.641125,262.227701612903,236.435449957948,238.136363636364,441,738,2824,3429,2071.21875,1969.17943548387,1982.80151387721,1972.75619834711,American Airlines,194481.0,544644.0,7974976.0,11758041.0,1,4289947.11035156,3877667.64913258,3931501.84343375,3891767.01811693,4,1,303
267,AA,10397,12896,280.306,271.325957446809,298.000172413793,315.370869565217,52,49,61,56,1013.0,1013.0,1020.43103448276,1013.0,American Airlines,2704.0,2401.0,3721.0,3136.0,1,1026169.0,1026169.0,1041279.49613555,1026169.0,4,1,304
269,AA,10397,12951,289.5,238.756666666667,256.0,487.0,3,7,1,1,1082.0,1082.0,1082.0,1082.0,American Airlines,9.0,49.0,1.0,1.0,1,1170724.0,1170724.0,1170724.0,1170724.0,4,1,306
270,AA,10397,12953,255.462857142857,256.08738,168.790026350461,166.327850931677,40,854,1144,2007,868.057142857143,775.376,776.578392621871,771.16397515528,American Airlines,1600.0,729316.0,1308736.0,4028049.0,1,753523.203265306,601207.941376,603073.999887169,594693.876577293,4,1,307
271,AA,10397,12982,554.5,469.726666666667,399.9925,396.305,1,3,13,32,4581.0,4605.0,4638.25,4570.25,American Airlines,1.0,9.0,169.0,1024.0,1,20985561.0,21206025.0,21513363.0625,20887185.0625,4,1,308
272,AA,10397,12992,281.1588,259.912258064516,276.61641509434,288.902916666667,27,33,56,27,1021.48,985.935483870968,990.358490566038,915.291666666667,American Airlines,729.0,1089.0,3136.0,729.0,1,1043421.3904,972068.778355879,980809.939836241,837758.835069444,4,1,309
273,AA,10397,13198,204.525,237.628,204.698,198.436862745098,40,15,68,63,1163.44444444444,1107.26666666667,1083.28333333333,1081.1568627451,American Airlines,1600.0,225.0,4624.0,3969.0,1,1353602.97530864,1226039.47111111,1173502.78027778,1168900.16186082,4,1,310
274,AA,10397,13204,201.058620689655,181.662307692308,154.147462686567,162.244526315789,33,28,83,155,782.827586206897,757.692307692308,691.582089552239,728.863157894737,American Airlines,1089.0,784.0,6889.0,24025.0,1,612819.029726516,574097.633136095,478285.786589441,531241.502936288,4,1,311
277,AA,10397,13256,206.205111111111,229.7936,330.89,306.09085106383,58,60,46,49,1200.0,1200.0,1200.0,1200.0,American Airlines,3364.0,3600.0,2116.0,2401.0,1,1440000.0,1440000.0,1440000.0,1440000.0,4,1,315
279,AA,10397,13303,197.947548500882,175.228028169014,128.326438746439,145.564353083434,1233,1136,1423,3196,594.0,594.496478873239,609.307692307692,598.789600967352,American Airlines,1520289.0,1290496.0,2024929.0,10214416.0,1,352836.0,353426.06339268,371255.863905325,358548.986226641,4,1,317
283,AA,10397,13377,213.0,265.55,289.5,459.0,2,10,2,3,1024.0,1024.0,1024.0,1024.0,American Airlines,4.0,100.0,4.0,9.0,1,1048576.0,1048576.0,1048576.0,1048576.0,4,1,321
285,AA,10397,13487,179.472424242424,265.919130434783,196.553243243243,140.488229665072,37,24,176,286,1310.21212121212,1294.47826086957,1146.33108108108,1075.44976076555,American Airlines,1369.0,576.0,30976.0,81796.0,1,1716655.80257117,1675673.96786389,1314074.94745252,1156592.18793068,4,1,325
290,AA,10397,13830,593.65,657.8505,588.482413793103,430.3825,9,20,30,60,4443.11111111111,4441.85,4436.48275862069,4440.57142857143,American Airlines,81.0,400.0,900.0,3600.0,1,19741236.345679,19730031.4225,19682379.2675386,19718674.6122449,4,1,330
291,AA,10397,13851,221.621772151899,238.076666666667,253.03975,238.544418604651,101,48,40,55,906.0,906.0,938.5,966.604651162791,American Airlines,10201.0,2304.0,1600.0,3025.0,1,820836.0,820836.0,880782.25,934324.55164954,4,1,331
292,AA,10397,13871,217.287045454545,257.211355932203,227.661219512195,288.435294117647,45,63,41,18,1226.40909090909,1263.52542372881,1191.56097560976,1101.11764705882,American Airlines,2025.0,3969.0,1681.0,324.0,1,1504079.25826446,1596496.49640908,1419817.55859607,1212460.07266436,4,1,332
293,AA,10397,13891,292.003855421687,287.922222222222,283.541032608696,309.339452054795,98,91,210,158,1918.57831325301,1917.0987654321,1918.30434782609,1916.15753424658,American Airlines,9604.0,8281.0,44100.0,24964.0,1,3680942.74408477,3675267.67642128,3679891.57088847,3671659.69604992,4,1,333
294,AA,10397,13930,180.037777777778,195.686838235294,127.654257274119,157.366177248677,9,152,1075,1922,606.0,606.0,632.16539050536,617.334656084656,American Airlines,81.0,23104.0,1155625.0,3694084.0,1,367236.0,367236.0,399633.080952794,381102.077603161,4,1,334
297,AA,10397,14057,250.81358974359,306.585217391304,246.300347222222,264.26125,41,52,166,115,2346.58974358974,2415.34782608696,2420.55555555556,2494.81730769231,American Airlines,1681.0,2704.0,27556.0,13225.0,1,5506483.42472058,5833905.12098299,5859089.19753086,6224113.39876109,4,1,337
299,AA,10397,14100,356.47,183.853176470588,144.75631993007,189.620563380282,2,117,3048,3381,666.0,675.529411764706,669.016608391608,671.623559539053,American Airlines,4.0,13689.0,9290304.0,11431161.0,1,443556.0,456339.98615917,447583.222303811,451078.205727907,4,1,339
300,AA,10397,14107,345.989090909091,217.80641025641,298.545911504425,190.658306595365,36,84,1014,1210,1606.9696969697,1619.29487179487,1655.65840707965,1621.88770053476,American Airlines,1296.0,7056.0,1028196.0,1464100.0,1,2582351.60697888,2622115.88182117,2741204.76093351,2630519.71314593,4,1,340
302,AA,10397,14122,210.22,212.649333333333,180.33276119403,201.481098901099,1,15,160,110,592.0,820.8,639.477611940299,659.923076923077,American Airlines,1.0,225.0,25600.0,12100.0,1,350464.0,673712.64,408931.616172867,435498.467455621,4,1,342
303,AA,10397,14262,248.4832,370.9,335.312247191011,291.691584158416,52,38,94,110,1865.02,1899.75757575758,1870.69662921348,1881.59405940594,American Airlines,2704.0,1444.0,8836.0,12100.0,1,3478299.6004,3609078.8466483,3499505.87855069,3540396.20439173,4,1,344
306,AA,10397,14457,260.9375,301.018888888889,503.333333333333,350.23,8,18,3,4,1566.0,1566.0,1566.0,1566.0,American Airlines,64.0,324.0,9.0,16.0,1,2452356.0,2452356.0,2452356.0,2452356.0,4,1,347
307,AA,10397,14492,274.0,188.588181818182,191.997113402062,194.506470588235,1,11,112,130,356.0,356.0,356.0,362.343137254902,American Airlines,1.0,121.0,12544.0,16900.0,1,126736.0,126736.0,126736.0,131292.549115725,4,1,348
308,AA,10397,14524,271.31,201.728,195.150273972603,225.821428571429,2,7,83,47,483.0,673.0,498.547945205479,519.261904761905,American Airlines,4.0,49.0,6889.0,2209.0,1,233289.0,452929.0,248550.053668606,269632.925736961,4,1,349
309,AA,10397,14570,299.375,310.966428571429,295.90173553719,272.198771929825,46,29,127,62,2121.575,2135.0,2176.14049586777,2153.35087719298,American Airlines,2116.0,841.0,16129.0,3844.0,1,4501080.480625,4558225.0,4735587.45775562,4636920.00030779,4,1,350
311,AA,10397,14576,401.88,213.045,224.85462962963,231.7785,1,2,63,48,923.0,966.5,862.611111111111,865.375,American Airlines,1.0,4.0,3969.0,2304.0,1,851929.0,934122.25,744097.929012346,748873.890625,4,1,352
313,AA,10397,14679,267.543908045977,299.092933333333,237.095427350427,298.4725,102,100,275,134,1929.6091954023,1925.2,2036.99572649573,2001.98333333333,American Airlines,10404.0,10000.0,75625.0,17956.0,1,3723391.64698111,3706395.04,4149351.58976185,4007937.26694444,4,1,354
314,AA,10397,14683,215.442268041237,224.130430107527,256.801136363636,218.143432835821,162,117,106,97,978.0,978.0,1028.67045454545,1115.46268656716,American Airlines,26244.0,13689.0,11236.0,9409.0,1,956484.0,956484.0,1058162.90405475,1244257.00512364,4,1,355
317,AA,10397,14747,274.357014925373,304.919365079365,237.936703296703,354.558333333333,74,74,210,147,2413.89552238806,2414.1746031746,2470.91758241758,2469.26666666667,American Airlines,5476.0,5476.0,44100.0,21609.0,1,5826891.59300512,5828239.01461325,6105433.69910035,6097277.87111111,4,1,359
318,AA,10397,14771,304.648522727273,301.792786885246,284.458993902439,267.155165876777,113,155,380,264,2251.61363636364,2222.8606557377,2303.21646341463,2352.67298578199,American Airlines,12769.0,24025.0,144400.0,69696.0,1,5069763.96745868,4941109.49482666,5304806.07734422,5535070.17802835,4,1,360
319,AA,10397,14783,418.96,311.618846153846,261.302777777778,373.602727272727,8,30,18,11,1095.0,1087.15384615385,993.777777777778,1061.09090909091,American Airlines,64.0,900.0,324.0,121.0,1,1199025.0,1181903.4852071,987594.271604938,1125913.91735537,4,1,361
320,AA,10397,14814,243.25,260.448965517241,276.171923076923,469.071428571429,9,32,26,7,921.0,921.0,921.0,921.0,American Airlines,81.0,1024.0,676.0,49.0,1,848241.0,848241.0,848241.0,848241.0,4,1,362
321,AA,10397,14831,310.282727272727,308.629607843137,325.328911564626,310.763727272727,69,53,164,125,2186.72727272727,2219.82352941176,2247.36054421769,2211.33636363636,American Airlines,4761.0,2809.0,26896.0,15625.0,1,4781776.16528925,4927616.5017301,5050629.41570642,4890008.5131405,4,1,363
322,AA,10397,14843,233.867352941176,282.986153846154,232.231301369863,281.306206896552,82,58,163,94,1639.0,1663.48076923077,1657.85616438356,1662.32183908046,American Airlines,6724.0,3364.0,26569.0,8836.0,1,2686321.0,2767168.26960059,2748487.06178458,2763313.89668384,4,1,364
323,AA,10397,14869,213.195505617978,307.266825396825,237.55420212766,225.505321637427,111,67,208,211,1725.73033707865,1796.46031746032,1928.34042553191,1854.16374269006,American Airlines,12321.0,4489.0,43264.0,44521.0,1,2978145.1963136,3227269.67220962,3718496.79674061,3437923.1847064,4,1,365
324,AA,10397,14893,301.981086956522,314.0834375,259.161556886228,284.826862745098,53,38,186,115,2164.36956521739,2225.09375,2274.54491017964,2253.16666666667,American Airlines,2809.0,1444.0,34596.0,13225.0,1,4684495.61483932,4951042.19628906,5173554.54842411,5076760.02777778,4,1,366
325,AA,10397,14908,257.101848739496,301.696330275229,285.880738255034,303.370409836066,141,138,153,145,1942.28571428571,1958.5504587156,1965.43624161074,1949.54098360656,American Airlines,19881.0,19044.0,23409.0,21025.0,1,3772473.79591837,3835919.89933507,3862939.61983694,3800710.04676162,4,1,367
327,AA,10397,15016,159.259230769231,175.889444444444,186.458260869565,176.460175438596,13,18,48,60,849.461538461538,822.0,809.217391304348,820.280701754386,American Airlines,169.0,324.0,2304.0,3600.0,1,721584.905325444,675684.0,654832.786389414,672860.429670668,4,1,369
328,AA,10397,15024,361.613333333333,327.219583333333,350.243571428571,384.945769230769,37,26,28,27,1701.0,1702.875,1714.28571428571,1718.76923076923,American Airlines,1369.0,676.0,784.0,729.0,1,2893401.0,2899783.265625,2938775.51020408,2954167.66863905,4,1,370
329,AA,10397,15027,332.684,336.5385,287.563818181818,360.670701754386,55,42,59,57,1733.0,1734.375,1768.89090909091,1741.98245614035,American Airlines,3025.0,1764.0,3481.0,3249.0,1,3003289.0,3008056.640625,3128975.04826446,3034502.87750077,4,1,371
331,AA,10397,15304,160.538947368421,231.989,172.690714285714,205.988545454545,26,20,60,70,794.578947368421,791.5,745.178571428571,744.818181818182,American Airlines,676.0,400.0,3600.0,4900.0,1,631355.703601108,626472.25,555291.103316327,554754.123966942,4,1,374
333,AA,10397,15370,207.88,247.123163265306,236.16432,258.167727272727,90,111,136,71,968.0,971.295918367347,986.736,989.560606060606,American Airlines,8100.0,12321.0,18496.0,5041.0,1,937024.0,943415.761037068,973647.933696,979230.193067034,4,1,377
334,AA,10397,15376,281.648421052632,302.0902,287.239390243902,290.3521875,67,59,90,75,1549.36842105263,1588.34,1659.01219512195,1618.984375,American Airlines,4489.0,3481.0,8100.0,5625.0,1,2400542.50415513,2522823.9556,2752321.46356336,2621110.40649414,4,1,378
336,AA,10397,15919,344.732380952381,277.169090909091,365.059298245614,483.142777777778,22,45,59,20,1013.61904761905,1006.77272727273,1006.82456140351,998.944444444444,American Airlines,484.0,2025.0,3481.0,400.0,1,1027423.57369615,1013591.32438017,1013695.69744537,997890.00308642,4,1,382
337,AA,10423,10140,203.326181818182,259.545263157895,274.864727272727,250.417959183673,249,96,122,122,759.0,759.0,763.009090909091,777.0,American Airlines,62001.0,9216.0,14884.0,14884.0,1,576081.0,576081.0,582182.872809917,603729.0,4,1,391
338,AA,10423,10257,494.0,471.835,281.516216216216,390.041590909091,1,2,37,45,1705.0,1702.5,1706.86486486486,1671.02272727273,American Airlines,1.0,4.0,1369.0,2025.0,1,2907025.0,2898506.25,2913387.66691015,2792316.95506198,4,1,392
339,AA,10423,10299,247.13,361.228571428571,392.994285714286,298.135,1,7,18,4,3298.0,3647.0,3187.5,3488.0,American Airlines,1.0,49.0,324.0,16.0,1,10876804.0,13300609.0,10160156.25,12166144.0,4,1,393
340,AA,10423,10397,218.039191919192,206.855294117647,230.947746478873,269.71725,133,113,158,89,938.747474747475,944.4,1036.52816901408,998.4875,American Airlines,17689.0,12769.0,24964.0,7921.0,1,881246.821344761,891891.36,1074390.64515969,996977.28765625,4,1,394
342,AA,10423,10529,268.137011494253,354.042456140351,292.090991735537,269.135845070423,128,57,130,159,1675.54022988506,1682.22807017544,1680.28099173554,1689.85915492958,American Airlines,16384.0,3249.0,16900.0,25281.0,1,2807435.06196327,2829891.28008618,2823344.21118776,2855623.96349931,4,1,396
343,AA,10423,10599,311.43,296.114117647059,337.884090909091,337.693548387097,19,17,22,35,787.0,787.0,1003.36363636364,806.193548387097,American Airlines,361.0,289.0,484.0,1225.0,1,619369.0,619369.0,1006738.58677686,649948.037460978,4,1,397
344,AA,10423,10693,234.163805970149,223.588518518519,253.81036036036,273.993214285714,178,183,139,139,825.223880597015,842.97037037037,830.711711711712,892.080357142857,American Airlines,31684.0,33489.0,19321.0,19321.0,1,680994.453107596,710599.045322359,690081.947975002,795807.363600128,4,1,398
345,AA,10423,10713,1037.065,269.5,224.833333333333,320.382352941176,2,1,11,18,2021.0,1607.0,1607.0,1530.23529411765,American Airlines,4.0,1.0,121.0,324.0,1,4084441.0,2582449.0,2582449.0,2341620.05536332,4,1,399
346,AA,10423,10721,250.63,287.786343042071,299.92408496732,309.299466192171,463,340,341,313,1760.35329341317,1762.84466019417,1785.00326797386,1765.22775800712,American Airlines,214369.0,115600.0,116281.0,97969.0,1,3098843.71763061,3107621.29597512,3186236.66667735,3116029.03763883,4,1,400
347,AA,10423,10781,188.568571428571,199.859285714286,340.378709677419,337.019615384615,39,44,32,28,573.0,573.0,573.0,573.0,American Airlines,1521.0,1936.0,1024.0,784.0,1,328329.0,328329.0,328329.0,328329.0,4,1,401
349,AA,10423,10792,386.041428571429,400.53625,282.428,261.023703703704,7,8,21,29,1451.0,1452.75,1470.05,1502.88888888889,American Airlines,49.0,64.0,441.0,841.0,1,2105401.0,2110482.5625,2161047.0025,2258675.01234568,4,1,403
350,AA,10423,10821,242.446568627451,243.377610619469,258.716581196581,319.853109243697,139,119,138,126,1425.30392156863,1420.16814159292,1427.00854700855,1408.38655462185,American Airlines,19321.0,14161.0,19044.0,15876.0,1,2031491.26883891,2016877.55039549,2036353.39323544,1983552.6872396,4,1,404
351,AA,10423,10868,362.634,285.114375,232.93,366.258666666667,12,16,43,17,1112.0,1113.0,1113.93939393939,1125.53333333333,American Airlines,144.0,256.0,1849.0,289.0,1,1236544.0,1238769.0,1240860.97337006,1266825.28444444,4,1,405
352,AA,10423,10980,237.0,197.143333333333,245.115384615385,290.001764705882,10,22,13,17,885.0,885.0,1153.61538461538,1021.94117647059,American Airlines,100.0,484.0,169.0,289.0,1,783225.0,783225.0,1330828.4556213,1044363.76816609,4,1,406
353,AA,10423,10990,317.398333333333,245.9525,266.391935483871,285.208461538462,6,4,31,26,1500.33333333333,1642.0,1374.41935483871,1359.42307692308,American Airlines,36.0,16.0,961.0,676.0,1,2251000.11111111,2696164.0,1889028.56295526,1848031.10207101,4,1,407
354,AA,10423,10994,289.440769230769,309.146470588235,263.950975609756,302.497619047619,13,19,41,45,1177.0,1214.64705882353,1207.92682926829,1200.04761904762,American Airlines,169.0,361.0,1681.0,2025.0,1,1385329.0,1475367.47750865,1459087.22486615,1440114.28798186,4,1,408
355,AA,10423,11003,242.833333333333,264.058051948052,376.2,334.3446875,24,88,27,33,937.291666666667,894.415584415584,875.0,977.75,American Airlines,576.0,7744.0,729.0,1089.0,1,878515.668402778,799979.237645471,765625.0,955995.0625,4,1,409
356,AA,10423,11042,259.40527027027,251.611851851852,276.17652173913,290.391788617886,119,88,103,139,1222.08108108108,1235.32098765432,1304.60869565217,1266.56097560976,American Airlines,14161.0,7744.0,10609.0,19321.0,1,1493482.1687363,1526017.94253925,1702003.84877127,1604176.70493754,4,1,410
357,AA,10423,11057,210.963225806452,325.1921875,295.707782909931,291.952207792208,167,65,634,875,1147.77419354839,1139.765625,1084.82909930716,1072.84632034632,American Airlines,27889.0,4225.0,401956.0,765625.0,1,1317385.59937565,1299065.67993164,1176854.17470358,1150999.22708064,4,1,411
358,AA,10423,11066,315.487980769231,303.555591397849,277.467346938776,339.567567567568,111,108,157,117,1143.34615384615,1142.54838709677,1177.93197278912,1199.66666666667,American Airlines,12321.0,11664.0,24649.0,13689.0,1,1307240.42751479,1305416.81685744,1387523.73251886,1439200.11111111,4,1,412
